ibge7,CNPJ,UF,Município,Processo,Protocolo,Ano,Nº Siafi,Nº município no Siafi,Nº Termo de Compromisso,Cobrade,Data Envio,Valor Custo,Valor Liberado,Plano Interno,PTRES,PT,Fonte,GND,MP - Nº da lei,Data Empenho,Valor Empenhado,Data Dou,Fim vigência,Status,Nº de pessoas atendidas,Parcela 1,Parcela 2,Parcela 3,tempo_medio_analise,tempo_medio_liberacao
4216800,82777327000139,SC,São José do Cerrito,59053.000885/2017-21,REC-SC-4216800-20170822-01,2017,8331,8331,694236,13214,2017-09-12,181601.36,181601.36,SC8331PRCH1,128816.0,06.182.2040.22BO.0001,100,444042,13.587,2018-07-10,181601.36,2018-07-05,05/07/2019,PRESTAÇÃO DE CONTAS - PRORROGAÇÃO DA VIGÊNCIA INDEFERIDA,180,181601.36,,,301 days,-5 days
1101450,84745363000146,RO,Parecis,59053.007191/2022-81,REC-RO-1101450-20220516-01,2022,12,12,1AAPZE,13214,2022-05-30,597394.71,597394.71,RO0012HRCH0,237696.0,06.182.2218.22BO.6500,300,444042,01.191,2022-06-08,597394.71,2023-12-13,11/12/2024,FORMALIZAÇÃO - FORMULAR DESPACHO PARA EMISSÃO DE ORDEM BANCÁRIA,300,597394.71,,,9 days,553 days
3100302,18837278000183,MG,Abre Campo,59053.009812/2023-42,REC-MG-3100302-20230405-01,2023,4005,4005,1AAOSX,13214,2023-04-25,328583.38,328583.38,MG4005HTCH2,204907.0,06.182.2218.22BO.0001,100,334041,14.535,2023-06-27,328583.38,2023-10-23,22/10/2024,ACOMPANHAMENTO - RECURSO TRANSFERIDO,43,328583.38,,,63 days,118 days
3155603,24212862000146,MG,Rio Pardo de Minas,59053.006314/2022-67,REC-MG-3155603-20220117-01,2022,5111,5111,1AAKAC,13214,2022-02-14,1268403.62,1268403.62,MG5111HRCH0,213102.0,06.182.2218.22BO.6500,300,444042,01.102,2022-04-14,1268403.62,2022-08-19,18/08/2023,ACOMPANHAMENTO - RECURSO TRANSFERIDO,1600,380521.09,887882.53,,59 days,127 days
3136652,64487614000122,MG,Juatuba,59053.003603/2020-42,REC-MG-3136652-20200423-01,2020,2691,2691,1AACPB,13214,2020-04-29,476110.54,476110.54,MG2691PRCH0,185432.0,06.182.2218.22BO.6500,188,444042,00.920,2020-05-29,476110.54,2020-12-02,01/12/2021,ACOMPANHAMENTO - RECURSO TRANSFERIDO,800,476110.54,,,30 days,187 days
4314506,88084942000146,RS,Pinheiro Machado,59053.020711/2024-11,REC-RS-4314506-20241128-01,2024,8793,8793,1AAXIE,13214,2024-12-18,275000.0,275000.0,RS8793HRCH0,250795.0,06.182.2318.22BO.6504,300,444042,01.265,2025-01-29,275000.0,2025-05-07,07/05/2026,ACOMPANHAMENTO - RECURSO TRANSFERIDO,200,275000.0,,,42 days,98 days
2923001,13174174000112,BA,Nova Viçosa,59053.005856/2021-31,REC-BA-2923001-20211222-01,2021,3761,3761,1AAJXQ,12300,2021-12-27,178214.2,178214.2,BA3761HRCH0,195657.0,06.182.2218.22BO.6500,329,444042,14.175,2021-12-31,178214.2,2022-08-09,08/08/2023,ACOMPANHAMENTO - RECURSO TRANSFERIDO,4,178214.2,,,4 days,221 days
4306809,88349238000178,RS,Encantado,59053.016772/2024-76,REC-RS-4306809-20240604-04,2024,8633,8633,1AAUWF,13214,2024-06-05,720081.09,720081.09,RS8633HRCH0,249096.0,06.182.2318.22BO.6504,300,444042,01.244,2024-07-03,720081.09,2024-11-22,22/11/2025,ACOMPANHAMENTO - RECURSO TRANSFERIDO,32,720081.09,,,28 days,142 days
3104502,18125120000180,MG,Arinos,59053.016757/2024-28,REC-MG-3104502-20240604-01,2024,4089,4089,1AAZEN,13214,2024-06-04,1453744.04,1453744.04,MG4089HRCH0,250917.0,06.182.2318.22BO.6500,300,444042,01.279,2024-12-20,1453744.04,2025-09-02,02/09/2026,ACOMPANHAMENTO - RECURSO TRANSFERIDO,300,436123.21,1017620.83,,199 days,256 days
3114501,18312983000167,MG,Carmópolis de Minas,59053.009331/2023-37,REC-MG-3114501-20230209-01,2023,4289,4289,1AANNU,13214,2023-02-14,433305.58,443305.58,MG4289HRCH2,204907.0,06.182.2218.22BO.0001,144,444042,14.535,2023-02-27,443305.58,2023-08-03,02/08/2024,ACOMPANHAMENTO - RECURSO TRANSFERIDO,74,443305.58,,,13 days,157 days
4310108,88379763000136,RS,Igrejinha,59053.003931/2020-49,REC-RS-4310108-20200817-01,2020,8703,8703,1AAELW,12200,2020-09-22,288888.82,288888.82,RS8703PRCH0,185432.0,06.182.2218.22BO.6500,188,444042,14.014,2020-10-26,288888.82,2021-04-30,29/04/2022,ACOMPANHAMENTO - RECURSO TRANSFERIDO,2609,288888.82,,,34 days,186 days
2927903,14199921000130,BA,Santa Inês,59053.005151/2021-14,REC-BA-2927903-20210611-02,2021,3859,3859,1AAJOZ,13214,2021-07-19,4620916.23,4620916.23,BA3859HRCH0,195657.0,06.182.2218.22BO.6500,329,444042,14.175,2021-12-16,4620916.23,2022-07-01,30/06/2023,ACOMPANHAMENTO - RECURSO TRANSFERIDO,178,1386274.87,3234641.36,,150 days,197 days
4321667,91103127000191,RS,Três Cachoeiras,59053.008175/2022-14,REC-RS-4321667-20220714-01,2022,7329,7329,1AALQY,13215,2022-08-16,1496054.91,1496054.91,RS7329HRCH0,213102.0,06.182.2218.22BO.6500,300,444042,01.102,2022-10-21,1496054.91,2023-02-06,05/02/2024,ACOMPANHAMENTO - RECURSO TRANSFERIDO,150,448816.47,1047238.44,,66 days,108 days
3112307,19229921000159,MG,Capelinha,59053.008014/2022-12,REC-MG-3112307-20220729-01,2022,4245,4245,1AANTO,13214,2022-08-02,387599.97,387599.97,MG4245HRCH0,213102.0,06.182.2218.22BO.6500,300,444042,01.102,2022-09-30,387599.97,2023-08-18,16/08/2024,ACOMPANHAMENTO - RECURSO TRANSFERIDO,21,387599.97,,,59 days,322 days
3166956,1612501000191,MG,Serranópolis de Minas,59053.014671/2024-61,REC-MG-3166956-20240313-01,2024,736,736,1AATPE,13214,2024-03-15,251654.33,251654.33,MG0736HRCH0,247830.0,06.182.2318.22BO.6500,300,444042,01.214,2024-05-27,251654.33,2024-09-02,02/09/2025,ACOMPANHAMENTO - RECURSO TRANSFERIDO,1500,251654.33,,,73 days,98 days
3110202,18132456000170,MG,Cajuri,59053.006547/2022-60,REC-MG-3110202-20220221-01,2022,4203,4203,1AALJL,13214,2022-03-28,280009.08,280009.08,MG4203HRCH0,213102.0,06.182.2218.22BO.6500,300,444042,01.102,2022-05-19,280009.08,2022-12-30,29/12/2023,ACOMPANHAMENTO - RECURSO TRANSFERIDO,100,280009.08,,,52 days,225 days
4312443,93317980000131,RS,Morrinhos do Sul,59053.010613/2023-87,REC-RS-4312443-20230727-01,2023,5775,5775,1AARDQ,12200,2023-07-31,611950.0,611950.0,RS5775HRCH0,185432.0,06.182.2218.22BO.6500,300,444042,01.180,2023-09-20,611950.0,2024-03-18,18/03/2025,ACOMPANHAMENTO - RECURSO TRANSFERIDO,360,611950.0,,,51 days,180 days
2912301,13857701000193,BA,Ibicuí,59053.015291/2024-43,REC-BA-2912301-20240425-02,2024,3545,3545,1AATIH,13214,2024-04-25,167065.04,167065.04,BA3545HRCH0,247830.0,06.182.2218.22BO.6500,300,444042,01.214,2024-05-27,167065.04,2024-08-06,06/08/2025,ACOMPANHAMENTO - RECURSO TRANSFERIDO,1200,167065.04,,,32 days,71 days
3200201,27174101000135,ES,Alegre,59053.004892/2021-88,REC-ES-3200201-20210520-01,2021,5603,5603,1AAJKN,13214,2021-06-30,297147.59,96408.85,ES5603HRCH0,195657.0,06.182.2218.22BO.6500,329,444042,14.175,2021-09-24,96408.85,2022-06-24,23/06/2023,ACOMPANHAMENTO - RECURSO TRANSFERIDO,96,96408.85,,,86 days,273 days
3157500,18307462000111,MG,Santa Efigênia de Minas,59053.009711/2023-71,REC-MG-3157500-20230208-01,2023,5149,5149,1AARDT,13214,2023-04-13,548544.62,548544.62,MG5149HRCH0,237696.0,06.182.2218.22BO.6500,300,444042,01.191,2023-11-03,548544.62,2024-03-18,18/03/2025,ACOMPANHAMENTO - RECURSO TRANSFERIDO,520,548544.62,,,204 days,136 days
2300101,7411531000116,CE,Abaiara,59053.004652/2021-83,REC-CE-2300101-20210406-01,2021,1301,1301,1AAFGJ,13214,2021-04-30,474327.91,474327.91,CE1301PCHU0,195657.0,06.182.2040.22BO.6500,329,444042,01.030,2021-05-31,474327.91,2021-09-10,10/09/2022,ACOMPANHAMENTO - RECURSO TRANSFERIDO,3600,474327.91,,,31 days,102 days
2102705,6156160000100,MA,Cantanhede,59053.010572/2023-29,REC-MA-2102705-20230719-02,2023,751,751,1AARGG,13214,2023-07-21,463404.09,463404.09,MA0751HRCH0,185432.0,06.182.2218.22BO.6500,300,444042,01.180,2023-11-03,463404.09,2024-03-25,25/03/2025,ACOMPANHAMENTO - RECURSO TRANSFERIDO,350,463404.09,,,105 days,143 days
2911006,14147904000159,BA,Floresta Azul,59053.006031/2022-15,REC-BA-2911006-20220106-01,2022,3521,3521,1AAOSW,13214,2022-01-14,384467.29,384467.29,BA3519HRCH0,213102.0,06.182.2218.22BO.6500,300,444042,01.102,2022-06-24,384467.29,2023-10-23,21/10/2024,ACOMPANHAMENTO - RECURSO TRANSFERIDO,19,384467.29,,,161 days,486 days
2607901,10377679000196,PE,Jaboatão dos Guararapes,59053.008016/2022-10,REC-PE-2607901-20220728-03,2022,2457,2457,1AAMBM,13214,2022-08-02,314930.41,314930.41,PE2457HRCH0,213102.0,06.182.2218.22BO.6500,300,444042,01.102,2022-11-23,314930.41,2023-03-24,22/03/2024,ACOMPANHAMENTO - RECURSO TRANSFERIDO,15,314930.41,,,113 days,121 days
4205001,83026773000174,SC,Dionísio Cerqueira,59053.001243/2017-49,REC-SC-4205001-20171204-01,2017,8097,8097,693634,13214,2017-12-12,512800.0,512800.0,SC8097PCHU1,128816.0,06.182.2040.22BO.0001,100,444042,13.587,2017-12-22,512800.0,2018-03-14,14/03/2019,ACOMPANHAMENTO - RECURSO TRANSFERIDO,330,512800.0,,,10 days,82 days
4305801,87708889000144,RS,Constantina,59053.000593/2017-98,REC-RS-4305801-20170623-01,2017,8613,8613,692552,12200,2017-06-29,143527.42,143527.42,RS8613PCHU1,128816.0,06.182.2040.22BO.0001,100,444042,13.414,2017-12-01,143527.42,2017-12-15,15/12/2018,ACOMPANHAMENTO - RECURSO TRANSFERIDO,450,143527.42,,,155 days,14 days
4316907,88488366000100,RS,Santa Maria,59053.015851/2024-60,REC-RS-4316907-20240513-04,2024,7337,7337,1AAULA,13214,2024-05-16,661373.53,661373.53,RS7337HRCH0,248242.0,06.182.2318.22BO.6504,300,444042,01.218,2024-05-27,661373.53,2024-11-01,01/11/2025,ACOMPANHAMENTO - RECURSO TRANSFERIDO,713,661373.53,,,11 days,158 days
4316907,88488366000100,RS,Santa Maria,59053.015838/2024-19,REC-RS-4316907-20240516-05,2024,7337,7337,1AAUZL,13214,2024-05-16,376606.51,376606.51,RS8841HRCH0,248242.0,06.182.2318.22BO.6504,300,444042,01.218,2024-05-22,376606.51,2024-11-29,29/11/2025,ACOMPANHAMENTO - RECURSO TRANSFERIDO,420,376606.51,,,6 days,191 days
4321303,88067780000138,RS,Taquari,59053.014054/2024-65,REC-RS-4321303-20240216-01,2024,8929,8929,1AAXGG,13214,2024-02-16,693000.0,693000.0,RS8929HRCH0,248242.0,06.182.2318.22BO.6504,300,444042,01.218,2024-05-21,693000.0,2025-04-25,25/04/2026,ACOMPANHAMENTO - RECURSO TRANSFERIDO,10000,693000.0,,,95 days,339 days
3145877,1616271000139,MG,Orizânia,59053.004711/2021-13,REC-MG-3145877-20210428-01,2021,674,674,1AAHMJ,13214,2021-05-06,115475.45,115475.45,MG0674PRCH0,195657.0,06.182.2218.22BO.6500,329,444042,01.030,2021-06-18,115475.45,2022-02-07,06/02/2023,ACOMPANHAMENTO - RECURSO TRANSFERIDO,8000,115475.45,,,43 days,234 days
3202603,27165646000185,ES,Iconha,59053.003602/2020-06,REC-ES-3202603-20200423-01,2020,5651,5651,1AACZO,13214,2020-04-28,149648.41,149648.41,ES5651PRCH0,185432.0,06.182.2218.22BO.6500,188,444042,00.920,2020-06-10,149648.41,2020-12-15,14/12/2021,ACOMPANHAMENTO - RECURSO TRANSFERIDO,400,149648.41,,,43 days,188 days
3146750,66234345000118,MG,Palmópolis,59053.009534/2023-23,REC-MG-3146750-20230320-01,2023,2661,2661,1AAQNW,13214,2023-03-21,320901.48,320901.48,MG2661HRCH2,237696.0,06.182.2218.22BO.6500,300,444042,01.191,2023-04-18,320901.48,2024-01-10,09/01/2025,ACOMPANHAMENTO - RECURSO TRANSFERIDO,2500,320901.48,,,28 days,267 days
3528908,51405231000116,SP,Mariápolis,59053.001646/2018-79,REC-SP-3528908-20180320-01,2018,6679,6679,698260,13214,2018-03-29,2550586.38,2512893.01,SP6679PRCH1,128816.0,06.182.2040.22BO.0001,100,444042,13.587,2018-12-17,2512893.01,2019-10-14,13/10/2020,ACOMPANHAMENTO - RECURSO TRANSFERIDO,5453,753867.9,1759025.11,,263 days,301 days
2921104,13786520000113,BA,Medeiros Neto,59053.006115/2022-59,REC-BA-2921104-20220113-03,2022,3723,3723,1AAKVC,13214,2022-01-20,2152053.84,2152053.84,BA3723HRCH0,213102.0,06.182.2218.22BO.6500,300,444042,01.102,2022-07-19,2152053.84,2022-11-23,22/11/2023,ACOMPANHAMENTO - RECURSO TRANSFERIDO,148,645616.15,1506437.69,,180 days,127 days
4114104,76285329000108,PR,Mandaguaçu,59053.005914/2022-16,REC-PR-4114104-20211109-01,2022,7675,7675,1AARJM,13215,2022-01-03,3298055.39,3298055.39,PR7675HRCH0,213102.0,06.182.2218.22BO.6500,300,444042,01.102,2022-05-24,3298055.39,2024-04-05,04/04/2025,ACOMPANHAMENTO - RECURSO TRANSFERIDO,350,989416.62,2308638.77,,141 days,682 days
4305835,4217860000132,RS,Coqueiro Baixo,59053.015951/2024-96,REC-RS-4305835-20240518-01,2024,1136,1136,1aatnd,13214,2024-05-18,1448206.25,1448206.25,RS1136HRCH0,248242.0,06.182.2318.22BO.6504,300,444042,01.218,2024-05-29,1448206.25,2024-08-27,27/08/2025,ACOMPANHAMENTO - RECURSO TRANSFERIDO,3870,434461.88,1013744.38,,11 days,90 days
4315453,92402510000103,RS,Relvado,59053.016654/2024-68,REC-RS-4315453-20240530-05,2024,7355,7355,1AATOC,13214,2024-05-31,645868.36,645868.36,RS7355HRCH0,248242.0,06.182.2318.22BO.6504,300,444042,01.218,2024-06-10,645868.36,2024-08-30,30/08/2025,ACOMPANHAMENTO - RECURSO TRANSFERIDO,2000,645868.36,,,10 days,81 days
4215109,83102814000164,SC,Rodeio,59053.009735/2023-21,REC-SC-4215109-20230411-01,2023,8297,8297,1AASNA,13214,2023-04-14,725100.0,725100.0,SC8297HRCH0,185432.0,06.182.2218.22BO.6500,300,444042,01.180,2023-09-11,725100.0,2024-06-11,11/06/2025,ACOMPANHAMENTO - RECURSO TRANSFERIDO,20,725100.0,,,150 days,274 days
3120151,1614283000124,MG,Crisólita,59053.005893/2021-40,REC-MG-3120151-20211227-01,2021,596,596,1AATNC,13214,2021-12-30,453000.0,453000.0,MG0596HRCH0,238108.0,06.182.2318.22BO.6500,300,444042,01.191,2024-01-24,453000.0,2024-08-27,27/08/2025,ACOMPANHAMENTO - RECURSO TRANSFERIDO,15,453000.0,,,755 days,216 days
3106606,18404897000184,MG,Bertópolis,59053.005887/2021-92,REC-MG-3106606-20211230-03,2021,4131,4131,1AAHNM,13214,2021-12-30,593121.67,593121.67,MG4131HRCH0,195657.0,06.182.2218.22BO.6500,329,444042,14.175,2021-12-30,593121.67,2022-02-09,08/02/2023,ACOMPANHAMENTO - RECURSO TRANSFERIDO,1450,593121.67,,,0 days,41 days
4115457,1612552000113,PR,Marquinho,59053.012951/2023-53,REC-PR-4115457-20231219-01,2023,866,866,1AAWEB,13214,2023-12-28,286700.0,286700.0,PR0866HRCH0,247830.0,06.182.2318.22BO.6500,300,444042,01.214,2024-06-11,286700.0,2025-01-16,16/01/2026,ACOMPANHAMENTO - RECURSO TRANSFERIDO,150,286700.0,,,166 days,219 days
3165008,17749904000117,MG,São Tiago,59053.000448/2017-15,REC-MG-3165008-20170511-01,2017,5299,5299,692760,11331,2017-05-23,1050221.3,1050221.3,MG5299PCHU1,128816.0,06.182.2040.22BO.0001,100,444042,13.414,2017-12-01,1050221.3,2018-01-31,31/01/2019,ACOMPANHAMENTO - RECURSO TRANSFERIDO,538,315066.39,735154.91,,192 days,61 days
4313805,87612909000189,RS,Palmitinho,59053.017091/2024-25,REC-RS-4313805-20240604-02,2024,8779,8779,1AAWOE,13214,2024-06-12,410000.0,410000.0,RS8779HRCH0,248242.0,06.182.2318.22BO.6504,300,444042,01.218,2024-07-02,410000.0,2025-02-03,03/02/2026,ACOMPANHAMENTO - RECURSO TRANSFERIDO,450,410000.0,,,20 days,216 days
4308201,87843819000107,RS,Flores da Cunha,59053.017951/2024-21,REC-RS-4308201-20240516-01,2024,8661,8661,1AAUQV,13214,2024-07-01,926134.06,926134.06,RS8661HRCH0,248242.0,06.182.2318.22BO.6504,300,444042,01.218,2024-07-30,926134.06,2024-11-11,11/11/2025,ACOMPANHAMENTO - RECURSO TRANSFERIDO,100,926134.06,,,29 days,104 days
4119608,76172907000108,PR,Pitanga,59053.012891/2023-79,REC-PR-4119608-20231222-01,2023,7771,7771,1AAWVG,12200,2023-12-26,1675445.0,1675445.0,PR7771HRCH0,247830.0,06.182.2318.22BO.6500,300,444042,01.214,2024-05-06,1675445.0,2025-03-10,10/03/2026,ACOMPANHAMENTO - RECURSO TRANSFERIDO,1250,502633.5,1172811.5,,132 days,308 days
2914802,14147490000168,BA,Itabuna,59053.006297/2022-68,REC-BA-2914802-20220203-02,2022,3597,3597,1AAMEH,13214,2022-02-09,82978235.05,82978235.05,BA3597HRCH2,204907.0,06.182.2218.22BO.0001,100,444042,14.535,2022-07-14,82978235.05,2023-04-11,09/04/2024,ACOMPANHAMENTO - RECURSO TRANSFERIDO,5708,24893470.51,33191294.02,24893470.51,155 days,271 days
4309407,87862397000109,RS,Guaporé,59053.017711/2024-26,REC-RS-4309407-20240618-02,2024,8687,8687,1AAWYS,13214,2024-06-25,2021078.28,2021078.28,RS8687HRCH0,249096.0,06.182.2318.22BO.6504,300,444042,01.244,2024-09-09,2021078.28,2025-03-24,24/03/2026,ACOMPANHAMENTO - RECURSO TRANSFERIDO,77904,606323.48,1414754.8,,76 days,196 days
3171907,18409185000158,MG,Virgolândia,59053.021331/2025-77,REC-MG-3171907-20250127-01,2025,5439,5439,1AAZCU,13214,2025-02-05,336829.22,336829.22,MG5439HRCH0,236517.0,06.182.2318.22BO.0001,100,444042,00.000,2025-03-19,336829.22,2025-08-08,08/08/2026,ACOMPANHAMENTO - RECURSO TRANSFERIDO,800,336829.22,,,42 days,142 days
4301925,93539153000192,RS,Barra do Rio Azul,59053.015831/2024-99,REC-RS-4301925-20240510-03,2024,5959,5959,1AAYAC,13214,2024-05-16,1290000.0,1290000.0,RS5959HCHU0,248242.0,06.182.2318.22BO.6504,300,444042,01.218,2024-05-27,1290000.0,2025-05-28,28/05/2026,ACOMPANHAMENTO - RECURSO TRANSFERIDO,1500,387000.0,903000.0,,11 days,366 days
3131208,18334292000164,MG,Ipanema,59053.010291/2023-76,REC-MG-3131208-20230619-02,2023,4623,4623,1AASMZ,13214,2023-06-20,131646.93,131646.93,MG4623HRCH0,185432.0,06.182.2218.22BO.6500,300,444042,01.180,2023-08-31,131646.93,2024-06-11,11/06/2025,ACOMPANHAMENTO - RECURSO TRANSFERIDO,1500,131646.93,,,72 days,285 days
5004809,15905342000128,MS,Japorã,59053.001181/2017-75,REC-MS-5004809-20171116-01,2017,161,161,698458,13214,2017-11-29,231716.08,231716.08,MS0161PRCH1,128816.0,06.182.2040.22BO.0001,100,444042,13.587,2018-10-17,231716.08,2019-11-12,11/11/2020,ACOMPANHAMENTO - RECURSO TRANSFERIDO,6165,231716.08,,,322 days,391 days
4207601,82814260000165,SC,Ipira,59053.000806/2017-81,REC-SC-4207601-20170821-01,2017,8149,8149,697676,13214,2017-08-23,4850501.52,4850501.52,SC8149PRCH1,128816.0,06.182.2040.22BO.0001,100,444042,13.587,2018-10-31,4850501.52,2019-07-03,02/07/2020,ACOMPANHAMENTO - RECURSO TRANSFERIDO,500,1455150.46,3395351.06,,434 days,245 days
3158102,18347419000180,MG,Santa Maria do Salto,59053.009395/2023-38,REC-MG-3158102-20230223-01,2023,5161,5161,1AAOSZ,13214,2023-02-24,588883.3,588883.3,MG5161HRCH2,204907.0,06.182.2218.22BO.0001,100,444042,14.535,2023-03-28,588883.3,2023-10-26,25/10/2024,ACOMPANHAMENTO - RECURSO TRANSFERIDO,1050,588883.3,,,32 days,212 days
4300901,53158863000158,RS,Aratiba,59053.018478/2024-07,REC-RS-4300901-20240710-01,2024,8517,8517,1AAVFP,13214,2024-07-12,1194459.5,1194459.5,RS8517HRCH0,249096.0,06.182.2318.22BO.6504,300,444042,01.244,2024-08-14,1194459.5,2024-12-10,10/12/2025,ACOMPANHAMENTO - ANÁLISE DO COORDENADOR - LIBERAÇÃO DE PARCELAS,500,358337.85,836121.65,,33 days,118 days
3102308,16725392000196,MG,Alvinópolis,59053.006116/2022-01,REC-MG-3102308-20220120-01,2022,4045,4045,1AAJAN,13214,2022-01-21,939474.8,939474.8,MG4045HRCH2,204907.0,06.182.2218.22BO.0001,100,444042,00.000,2022-02-22,939474.8,2022-06-03,02/06/2023,ACOMPANHAMENTO - RECURSO TRANSFERIDO,2950,939474.8,,,32 days,101 days
3169307,17955535000119,MG,Três Corações,59053.008891/2022-93,REC-MG-3169307-20221125-01,2022,5385,5385,1AAOIF,13213,2022-12-08,311956.86,311956.86,MG5385HRCH0,213102.0,06.182.2218.22BO.6500,300,444042,01.102,2022-12-21,311956.86,2023-09-22,20/09/2024,ACOMPANHAMENTO - RECURSO TRANSFERIDO,150,311956.86,,,13 days,275 days
3205036,31723570000133,ES,Vargem Alta,59053.009256/2023-12,REC-ES-3205036-20230126-01,2023,5727,5727,1AANTM,13215,2023-01-30,861132.7,861132.7,ES5727HRCH2,204907.0,06.182.2218.22BO.0001,100,444042,14.535,2023-03-28,861132.7,2023-08-18,17/08/2024,ACOMPANHAMENTO - RECURSO TRANSFERIDO,21300,861132.7,,,57 days,143 days
4315453,92402510000103,RS,Relvado,59053.021411/2025-22,REC-RS-4315453-20241230-12,2025,7355,7355,1AAZEQ,13214,2025-02-11,532000.0,532000.0,RS7355HRCH0,250795.0,06.182.2318.22BO.6504,300,444042,01.265,2025-04-28,532000.0,2025-09-02,02/09/2026,ACOMPANHAMENTO - RECURSO TRANSFERIDO,1796,532000.0,,,76 days,127 days
2111078,1612628000100,MA,São João do Soter,59053.015972/2024-10,REC-MA-2111078-20240408-01,2024,236,236,1AATOP,13214,2024-05-20,3830988.89,3830988.89,MA0236HRCH0,247830.0,06.182.2318.22BO.6500,300,444042,01.214,2024-07-22,3830988.89,2024-08-30,30/08/2025,ACOMPANHAMENTO - RECURSO TRANSFERIDO,2380,1149296.67,2681692.22,,63 days,39 days
3171303,18132449000179,MG,Viçosa,59053.003233/2020-43,REC-MG-3171303-20191211-01,2020,5427,5427,1AADZZ,13213,2020-01-08,263713.22,263713.22,MG5427PRCH0,185432.0,06.182.2218.22BO.6500,188,444042,00.920,2020-04-17,263713.22,2021-07-14,13/07/2022,ACOMPANHAMENTO - RECURSO TRANSFERIDO,850,263713.22,,,100 days,453 days
2102325,1612525000140,MA,Buriticupu,59053.009983/2023-71,REC-MA-2102325-20230516-03,2023,134,134,1AAQWT,11433,2023-05-17,11220347.48,11220347.48,MA0134HRER0,185432.0,06.182.2218.22BO.6500,300,444042,01.180,2023-09-11,11220347.48,2024-02-08,07/02/2025,ACOMPANHAMENTO - RECURSO TRANSFERIDO,356,3366104.24,4488138.99,3366104.24,117 days,150 days
2931608,14196042000154,BA,Teolândia,59053.005791/2021-24,REC-BA-2931608-20211212-01,2021,3931,3931,1AAHXM,13214,2021-12-15,525473.76,525473.76,BA3931HRCH0,195657.0,06.182.2218.22BO.6500,329,444042,01.030,2021-12-23,525473.76,2022-03-04,03/03/2023,ACOMPANHAMENTO - RECURSO TRANSFERIDO,500,525473.76,,,8 days,71 days
3142106,17947623000179,MG,Miradouro,59053.007192/2022-26,REC-MG-3142106-20220524-02,2022,4841,4841,1AAKHM,13214,2022-05-31,133437.88,133473.88,MG4841HRCH0,213102.0,06.182.2218.22BO.6500,300,444042,01.102,2022-06-24,133473.88,2022-09-26,25/09/2023,ACOMPANHAMENTO - RECURSO TRANSFERIDO,147,133473.88,,,24 days,94 days
4311254,92406289000161,RS,Lagoão,59053.013231/2024-96,REC-RS-4311254-20240104-01,2024,7389,7389,1AARPE,13214,2024-01-05,2155170.26,2155170.26,RS7389HRCH0,238109.0,06.182.2318.22BO.6500,300,444042,01.204,2024-02-23,2155170.26,2024-05-07,07/05/2025,ACOMPANHAMENTO - RECURSO TRANSFERIDO,5341,646551.08,1508619.18,,49 days,74 days
4309407,87862397000109,RS,Guaporé,59053.011256/2023-74,REC-RS-4309407-20230926-02,2023,8687,8687, 1AAUD,13214,2023-09-29,6149376.98,6149376.98,RS8687HRCH0,249096.0,06.182.2218.22BO.6504,300,444042,01.244,2023-10-18,6149376.98,2024-10-22,22/10/2025,ACOMPANHAMENTO - RECURSO TRANSFERIDO,31225,1844813.09,2459750.79,1844813.09,19 days,370 days
4309100,88847082000155,RS,Gramado,59053.014832/2024-16,REC-RS-4309100-20240326-01,2024,8681,8681,1AATOO,11321,2024-03-28,4182330.26,4182330.26,RS8681HRCH0,249096.0,06.182.2318.22BO.6504,300,444042,01.244,2024-05-29,4182330.26,2024-09-02,02/09/2025,ACOMPANHAMENTO - RECURSO TRANSFERIDO,679,1254699.08,2927631.18,,62 days,96 days
2108256,1614946000100,MA,Pedro do Rosário,59053.010096/2023-46,REC-MA-2108256-20230601-02,2023,208,208,1AAPVS,12100,2023-06-01,995653.24,995653.24,MA0208HRCH0,237696.0,06.182.2218.22BO.6500,300,444042,01.191,2023-07-21,995653.24,2023-12-06,05/12/2024,ACOMPANHAMENTO - RECURSO TRANSFERIDO,165,995653.24,,,50 days,138 days
1508100,5251632000141,PA,Tucuruí,59053.000345/2017-47,REC-PA-1508100-20170329-01,2017,561,561,693192,12200,2017-04-25,1152760.67,1152760.67,PA0561PCHU1,128816.0,06.182.2040.22BO.0001,100,444042,13.414,2017-12-08,2692184.08,2018-03-22,22/03/2019,ACOMPANHAMENTO - RECURSO TRANSFERIDO,60000,807655.22,1884528.86,,227 days,104 days
3155603,24212862000146,MG,Rio Pardo de Minas,59053.003431/2020-15,REC-MG-3155603-20200303-03,2020,5111,5111,1AAAMY,13214,2020-03-04,285991.91,285991.91,MG5111PRCH1,185432.0,06.182.2218.22BO.6500,188,444042,00.920,2020-04-15,285991.91,2020-05-29,28/05/2021,ACOMPANHAMENTO - RECURSO TRANSFERIDO,30914,285991.91,,,42 days,44 days
